,keys,groups,values,name
9276,CrabDance,Miscellaneous,39.0,76561198081496029
9277,TurkeyWins,Miscellaneous,1.0,76561198081496029
9278,SuperJumpRolls,Miscellaneous,1045220.0,76561198081496029
9279,RatGG,Miscellaneous,1.0,76561198081496029
9280,MoleCrates,Miscellaneous,1785.0,76561198081496029
9281,HealthJuiceDrank,Miscellaneous,462958.0,76561198081496029
9282,Scarecrows,Miscellaneous,71.0,76561198081496029
9283,NoArmorVictoriesSolo,Solo,8.0,76561198081496029
9284,MeleeVictoriesSolo,Solo,3.0,76561198081496029
9285,PacifistVictoriesSolo,Solo,1.0,76561198081496029
9286,Games,Solo,5520.0,76561198081496029
9287,Wins,Solo,1178.0,76561198081496029
9288,Top5,Solo,1928.0,76561198081496029
9289,MostKills,Solo,28.0,76561198081496029
9290,Kills,Solo,36893.0,76561198081496029
9291,Deaths,Solo,4342.0,76561198081496029
9292,DeathsSquads,Squads,639.0,76561198081496029
9293,Top2Squads,Squads,341.0,76561198081496029
9294,MostKillsSquads,Squads,19.0,76561198081496029
9295,GamesSquads,Squads,839.0,76561198081496029
9296,WinsSquads,Squads,255.0,76561198081496029
9297,KillsSquads,Squads,4196.0,76561198081496029
9298,BananaHitsEnemyOnly,Combat,407.0,76561198431248131
9299,EnemyArmorBroken,Combat,9975.0,76561198431248131
9300,DamageDealt,Combat,1483071.0,76561198431248131
9301,BananaHits,Combat,992.0,76561198431248131
9302,DestructiblesDestroyed,Combat,18742.0,76561198431248131
9303,Healing,Combat,2580.0,76561198431248131
9304,SkunkBombDamageDealt,Combat,73975.0,76561198431248131
9305,GamesCustom1,Custom1,330.0,76561198431248131
9306,FlagCaps,Custom1,65.0,76561198431248131
9307,DeathsCustom1,Custom1,196.0,76561198431248131
9308,KillsCustom1,Custom1,360.0,76561198431248131
9309,MostKillsCustom1,Custom1,8.0,76561198431248131
9310,WinsCustom1,Custom1,169.0,76561198431248131
9311,GamesCustom2,Custom2,51.0,76561198431248131
9312,WinsCustom2,Custom2,18.0,76561198431248131
9313,Top2Custom2,Custom2,22.0,76561198431248131
9314,MostKillsCustom2,Custom2,11.0,76561198431248131
9315,DeathsCustom2,Custom2,36.0,76561198431248131
9316,KillsCustom2,Custom2,207.0,76561198431248131
9317,MostKillsCustom3Z,Custom3,6.0,76561198431248131
9318,GamesCustom3,Custom3,27.0,76561198431248131
9319,KillsCustom3,Custom3,123.0,76561198431248131
9320,MostKillsCustom3,Custom3,13.0,76561198431248131
9321,DeathsCustom3Z,Custom3,82.0,76561198431248131
9322,WinsCustom3,Custom3,9.0,76561198431248131
9323,DeathsCustom3,Custom3,18.0,76561198431248131
9324,KillsCustom3Z,Custom3,23.0,76561198431248131
9325,MostKillsDuos,Duos,18.0,76561198431248131
9326,Top3Duos,Duos,435.0,76561198431248131
9327,DeathsDuos,Duos,642.0,76561198431248131
9328,GamesDuos,Duos,885.0,76561198431248131
9329,KillsDuos,Duos,3240.0,76561198431248131
9330,WinsDuos,Duos,288.0,76561198431248131
9331,KillsThomas,Kill Statistics,354.0,76561198431248131
9332,KillsSMG,Kill Statistics,542.0,76561198431248131
9333,KillsMinigun,Kill Statistics,55.0,76561198431248131
9334,KillsCrossbow,Kill Statistics,5.0,76561198431248131
9335,KillsHuntingRifle,Kill Statistics,90.0,76561198431248131
9336,KillsJag7,Kill Statistics,270.0,76561198431248131
9337,KillsSilencedPistol,Kill Statistics,159.0,76561198431248131
9338,KillsDeagle,Kill Statistics,159.0,76561198431248131
9339,KillsSniper,Kill Statistics,123.0,76561198431248131
9340,KillsMagnum,Kill Statistics,199.0,76561198431248131
9341,KillsBow,Kill Statistics,13.0,76561198431248131
9342,KillsPistol,Kill Statistics,157.0,76561198431248131
9343,KillsM16,Kill Statistics,260.0,76561198431248131
9344,KillsDart,Kill Statistics,18.0,76561198431248131
9345,KillsAK,Kill Statistics,1064.0,76561198431248131
9346,EmuKills,Kill Statistics,27.0,76561198431248131
9347,GrenadeKills,Kill Statistics,437.0,76561198431248131
9348,KillsShotgun,Kill Statistics,441.0,76561198431248131
9349,KillsDualPistol,Kill Statistics,78.0,76561198431248131
9350,MeleeKills,Kill Statistics,110.0,76561198431248131
9351,VehicleKills,Kill Statistics,125.0,76561198431248131
9352,BarnRebelDoor,Milestones,226.0,76561198431248131
9353,DancingInTheRain,Milestones,8.0,76561198431248131
9354,StorytimeDonk,Milestones,1.0,76561198431248131
9355,NpcSphynx,Milestones,2.0,76561198431248131
9356,NPCLab,Milestones,2.0,76561198431248131
9357,NoDancing,Milestones,1.0,76561198431248131
9358,CampfiresUsed,Miscellaneous,282.0,76561198431248131
9359,GalleryTargetsHitBow,Miscellaneous,1.0,76561198431248131
9360,RatGG,Miscellaneous,6.0,76561198431248131
9361,AccountLevelNew,Miscellaneous,354.0,76561198431248131
9362,ParachuteSplats,Miscellaneous,188.0,76561198431248131
9363,AccountExpIntoCurrentLevelNew,Miscellaneous,2013.0,76561198431248131
9364,GrassCut,Miscellaneous,60521.0,76561198431248131
9365,DistanceTraveled,Miscellaneous,3612933.0,76561198431248131
9366,ChickenWins,Miscellaneous,40.0,76561198431248131
9367,CoconutsAte,Miscellaneous,1613.0,76561198431248131
9368,BowHitsOneMatch,Miscellaneous,15.0,76561198431248131
9369,GalleryTargetsHit,Miscellaneous,7.0,76561198431248131
9370,BananOfferings,Miscellaneous,2.0,76561198431248131
9371,SuperJumpRolls,Miscellaneous,325726.0,76561198431248131
9372,BeGalleryTarget,Miscellaneous,8.0,76561198431248131
9373,ChestOpens,Miscellaneous,1208.0,76561198431248131
9374,MushroomsAte,Miscellaneous,576.0,76561198431248131
9375,DistanceTraveledIceW2,Miscellaneous,39949.0,76561198431248131
9376,TapeUsed,Miscellaneous,4654.0,76561198431248131
9377,TimePlayedSeconds,Miscellaneous,773503.0,76561198431248131
9378,HealthJuiceDrank,Miscellaneous,157637.0,76561198431248131
9379,MoleCrates,Miscellaneous,258.0,76561198431248131
9380,CrabDance,Miscellaneous,9.0,76561198431248131
9381,Scarecrows,Miscellaneous,54.0,76561198431248131
9382,MostKills,Solo,15.0,76561198431248131
9383,Games,Solo,202.0,76561198431248131
9384,PacifistVictoriesSolo,Solo,1.0,76561198431248131
9385,Kills,Solo,595.0,76561198431248131
9386,Wins,Solo,32.0,76561198431248131
9387,MeleeVictoriesSolo,Solo,1.0,76561198431248131
9388,Top5,Solo,77.0,76561198431248131
9389,Deaths,Solo,170.0,76561198431248131
9390,NoArmorVictoriesSolo,Solo,1.0,76561198431248131
9391,MostKillsSquads,Squads,22.0,76561198431248131
9392,DeathsSquads,Squads,1444.0,76561198431248131
9393,Top2Squads,Squads,779.0,76561198431248131
9394,WinsSquads,Squads,541.0,76561198431248131
9395,KillsSquads,Squads,4974.0,76561198431248131
9396,GamesSquads,Squads,1847.0,76561198431248131
9397,BananaHits,Combat,185.0,76561199101679364
9398,BananaHitsEnemyOnly,Combat,81.0,76561199101679364
9399,EnemyArmorBroken,Combat,3931.0,76561199101679364
9400,Healing,Combat,1281.0,76561199101679364
9401,DestructiblesDestroyed,Combat,9835.0,76561199101679364
9402,SkunkBombDamageDealt,Combat,20540.0,76561199101679364
9403,DamageDealt,Combat,628497.0,76561199101679364
9404,KillsCustom1,Custom1,78.0,76561199101679364
9405,MostKillsCustom1,Custom1,11.0,76561199101679364
9406,WinsCustom1,Custom1,21.0,76561199101679364
9407,FlagCaps,Custom1,23.0,76561199101679364
9408,DeathsCustom1,Custom1,21.0,76561199101679364
9409,GamesCustom1,Custom1,41.0,76561199101679364
9410,MostKillsCustom2,Custom2,7.0,76561199101679364
9411,KillsCustom2,Custom2,46.0,76561199101679364
9412,WinsCustom2,Custom2,2.0,76561199101679364
9413,Top2Custom2,Custom2,3.0,76561199101679364
9414,GamesCustom2,Custom2,19.0,76561199101679364
9415,DeathsCustom2,Custom2,19.0,76561199101679364
9416,GamesCustom3,Custom3,25.0,76561199101679364
9417,MostKillsCustom3Z,Custom3,5.0,76561199101679364
9418,WinsCustom3,Custom3,4.0,76561199101679364
9419,KillsCustom3Z,Custom3,22.0,76561199101679364
9420,DeathsCustom3,Custom3,21.0,76561199101679364
9421,MostKillsCustom3,Custom3,25.0,76561199101679364
9422,KillsCustom3,Custom3,172.0,76561199101679364
9423,DeathsCustom3Z,Custom3,56.0,76561199101679364
9424,KillsDuos,Duos,1404.0,76561199101679364
9425,WinsDuos,Duos,72.0,76561199101679364
9426,GamesDuos,Duos,445.0,76561199101679364
9427,MostKillsDuos,Duos,18.0,76561199101679364
9428,DeathsDuos,Duos,382.0,76561199101679364
9429,Top3Duos,Duos,132.0,76561199101679364
9430,KillsMagnum,Kill Statistics,138.0,76561199101679364
9431,KillsCrossbow,Kill Statistics,24.0,76561199101679364
9432,KillsAK,Kill Statistics,1183.0,76561199101679364
9433,KillsSMG,Kill Statistics,483.0,76561199101679364
9434,KillsThomas,Kill Statistics,204.0,76561199101679364
9435,KillsShotgun,Kill Statistics,533.0,76561199101679364
9436,KillsBow,Kill Statistics,37.0,76561199101679364
9437,KillsDeagle,Kill Statistics,62.0,76561199101679364
9438,KillsJag7,Kill Statistics,141.0,76561199101679364
9439,KillsHuntingRifle,Kill Statistics,67.0,76561199101679364
9440,KillsSilencedPistol,Kill Statistics,70.0,76561199101679364
9441,KillsSniper,Kill Statistics,131.0,76561199101679364
9442,KillsEgg,Kill Statistics,10.0,76561199101679364
9443,KillsDualPistol,Kill Statistics,138.0,76561199101679364
9444,KillsMinigun,Kill Statistics,115.0,76561199101679364
9445,KillsDart,Kill Statistics,32.0,76561199101679364
9446,MeleeKills,Kill Statistics,84.0,76561199101679364
9447,EmuKills,Kill Statistics,25.0,76561199101679364
9448,KillsM16,Kill Statistics,123.0,76561199101679364
9449,KillsPistol,Kill Statistics,118.0,76561199101679364
9450,GrenadeKills,Kill Statistics,160.0,76561199101679364
9451,VehicleKills,Kill Statistics,73.0,76561199101679364
9452,NpcSphynx,Milestones,2.0,76561199101679364
9453,DancingInTheRain,Milestones,12.0,76561199101679364
9454,BarnRebelDoor,Milestones,34.0,76561199101679364
9455,NPCLab,Milestones,2.0,76561199101679364
9456,NoDancing,Milestones,1.0,76561199101679364
9457,StorytimeDonk,Milestones,1.0,76561199101679364
9458,BowHitsOneMatch,Miscellaneous,13.0,76561199101679364
9459,CampfiresUsed,Miscellaneous,154.0,76561199101679364
9460,GalleryTargetsHitBow,Miscellaneous,2.0,76561199101679364
9461,ParachuteSplats,Miscellaneous,220.0,76561199101679364
9462,ChestOpens,Miscellaneous,1629.0,76561199101679364
9463,GrassCut,Miscellaneous,11513.0,76561199101679364
9464,DistanceTraveled,Miscellaneous,1133742.0,76561199101679364
9465,ChickenWins,Miscellaneous,10.0,76561199101679364
9466,CoconutsAte,Miscellaneous,505.0,76561199101679364
9467,AccountLevelNew,Miscellaneous,149.0,76561199101679364
9468,AccountExpIntoCurrentLevelNew,Miscellaneous,1071.0,76561199101679364
9469,SuperJumpRolls,Miscellaneous,101492.0,76561199101679364
9470,BeGalleryTarget,Miscellaneous,9.0,76561199101679364
9471,RatGG,Miscellaneous,4.0,76561199101679364
9472,Scarecrows,Miscellaneous,14.0,76561199101679364
9473,MoleCrates,Miscellaneous,245.0,76561199101679364
9474,MushroomsAte,Miscellaneous,523.0,76561199101679364
9475,HealthJuiceDrank,Miscellaneous,73626.0,76561199101679364
9476,CrabDance,Miscellaneous,22.0,76561199101679364
9477,BananOfferings,Miscellaneous,8.0,76561199101679364
9478,GalleryTargetsHit,Miscellaneous,32.0,76561199101679364
9479,TapeUsed,Miscellaneous,1578.0,76561199101679364
9480,DistanceTraveledIceW2,Miscellaneous,17707.0,76561199101679364
9481,TimePlayedSeconds,Miscellaneous,248083.0,76561199101679364
9482,NoArmorVictoriesSolo,Solo,1.0,76561199101679364
9483,PacifistVictoriesSolo,Solo,1.0,76561199101679364
9484,Games,Solo,427.0,76561199101679364
9485,Deaths,Solo,376.0,76561199101679364
9486,Kills,Solo,1400.0,76561199101679364
9487,Top5,Solo,117.0,76561199101679364
9488,MostKills,Solo,17.0,76561199101679364
9489,Wins,Solo,51.0,76561199101679364
9490,DeathsSquads,Squads,281.0,76561199101679364
9491,MostKillsSquads,Squads,15.0,76561199101679364
9492,GamesSquads,Squads,335.0,76561199101679364
9493,KillsSquads,Squads,1033.0,76561199101679364
9494,Top2Squads,Squads,137.0,76561199101679364
9495,WinsSquads,Squads,87.0,76561199101679364
9496,DamageDealt,Combat,2581505.0,76561198197136197
9497,DestructiblesDestroyed,Combat,55081.0,76561198197136197
9498,BananaHits,Combat,538.0,76561198197136197
9499,Healing,Combat,5880.0,76561198197136197
9500,SkunkBombDamageDealt,Combat,46551.0,76561198197136197
9501,EnemyArmorBroken,Combat,24692.0,76561198197136197
9502,BananaHitsEnemyOnly,Combat,206.0,76561198197136197
9503,DeathsCustom1,Custom1,14.0,76561198197136197
9504,MostKillsCustom1,Custom1,7.0,76561198197136197
9505,GamesCustom1,Custom1,19.0,76561198197136197
9506,KillsCustom1,Custom1,30.0,76561198197136197
9507,WinsCustom1,Custom1,12.0,76561198197136197
9508,FlagCaps,Custom1,1.0,76561198197136197
9509,WinsCustom1B,Custom1B,108.0,76561198197136197
9510,DeathsCustom1B,Custom1B,732.0,76561198197136197
9511,KillsCustom1B,Custom1B,1848.0,76561198197136197
9512,GamesCustom1B,Custom1B,143.0,76561198197136197
9513,FlagCapsB,Custom1B,71.0,76561198197136197
9514,MostKillsCustom1B,Custom1B,33.0,76561198197136197
9515,GamesCustom2,Custom2,70.0,76561198197136197
9516,Top2Custom2,Custom2,16.0,76561198197136197
9517,MostKillsCustom2,Custom2,10.0,76561198197136197
9518,WinsCustom2,Custom2,10.0,76561198197136197
9519,DeathsCustom2,Custom2,62.0,76561198197136197
9520,KillsCustom2,Custom2,149.0,76561198197136197
9521,KillsCustom3Z,Custom3,222.0,76561198197136197
9522,MostKillsCustom3Z,Custom3,8.0,76561198197136197
9523,KillsCustom3,Custom3,2389.0,76561198197136197
9524,MostKillsCustom3,Custom3,26.0,76561198197136197
9525,WinsCustom3,Custom3,98.0,76561198197136197
9526,DeathsCustom3Z,Custom3,783.0,76561198197136197
9527,GamesCustom3,Custom3,334.0,76561198197136197
9528,DeathsCustom3,Custom3,236.0,76561198197136197
9529,DeathsDuos,Duos,1143.0,76561198197136197
9530,WinsDuos,Duos,109.0,76561198197136197
9531,GamesDuos,Duos,1235.0,76561198197136197
9532,KillsDuos,Duos,2407.0,76561198197136197
9533,MostKillsDuos,Duos,13.0,76561198197136197
9534,Top3Duos,Duos,236.0,76561198197136197
9535,CandyCorn,Event,23269.0,76561198197136197
9536,KillsDeagle,Kill Statistics,579.0,76561198197136197
9537,KillsThomas,Kill Statistics,687.0,76561198197136197
9538,KillsCrossbow,Kill Statistics,22.0,76561198197136197
9539,KillsJag7,Kill Statistics,558.0,76561198197136197
9540,KillsHuntingRifle,Kill Statistics,71.0,76561198197136197
9541,KillsSilencedPistol,Kill Statistics,494.0,76561198197136197
9542,KillsSMG,Kill Statistics,1180.0,76561198197136197
9543,KillsSniper,Kill Statistics,591.0,76561198197136197
9544,KillsMagnum,Kill Statistics,760.0,76561198197136197
9545,KillsMinigun,Kill Statistics,147.0,76561198197136197
9546,KillsM16,Kill Statistics,435.0,76561198197136197
9547,MeleeKills,Kill Statistics,62.0,76561198197136197
9548,KillsDualPistol,Kill Statistics,313.0,76561198197136197
9549,KillsShotgun,Kill Statistics,1580.0,76561198197136197
9550,KillsAK,Kill Statistics,2953.0,76561198197136197
9551,KillsBow,Kill Statistics,71.0,76561198197136197
9552,KillsDart,Kill Statistics,46.0,76561198197136197
9553,VehicleKills,Kill Statistics,28.0,76561198197136197
9554,GrenadeKills,Kill Statistics,348.0,76561198197136197
9555,KillsPistol,Kill Statistics,138.0,76561198197136197
9556,EmuKills,Kill Statistics,69.0,76561198197136197
9557,NPCLab,Milestones,2.0,76561198197136197
9558,NoDancing,Milestones,1.0,76561198197136197
9559,NpcSphynx,Milestones,1.0,76561198197136197
9560,DancingInTheRain,Milestones,13.0,76561198197136197
9561,StorytimeDonk,Milestones,1.0,76561198197136197
9562,BarnRebelDoor,Milestones,339.0,76561198197136197
9563,CrabDance,Miscellaneous,40.0,76561198197136197
9564,CoconutsAte,Miscellaneous,3430.0,76561198197136197
9565,ChickenWins,Miscellaneous,4.0,76561198197136197
9566,DistanceTraveled,Miscellaneous,6610588.0,76561198197136197
9567,GrassCut,Miscellaneous,59576.0,76561198197136197
9568,AccountExpIntoCurrentLevelNew,Miscellaneous,3734.0,76561198197136197
9569,ParachuteSplats,Miscellaneous,686.0,76561198197136197
9570,BeGalleryTarget,Miscellaneous,22.0,76561198197136197
9571,TimePlayedSeconds,Miscellaneous,1341344.0,76561198197136197
9572,DistanceTraveledIceW2,Miscellaneous,36231.0,76561198197136197
9573,BowHitsOneMatch,Miscellaneous,12.0,76561198197136197
9574,GalleryTargetsHit,Miscellaneous,14.0,76561198197136197
9575,AccountLevelNew,Miscellaneous,613.0,76561198197136197
9576,SuperJumpRolls,Miscellaneous,670446.0,76561198197136197
9577,HealthJuiceDrank,Miscellaneous,336200.0,76561198197136197
9578,ChestOpens,Miscellaneous,6595.0,76561198197136197
9579,MoleCrates,Miscellaneous,380.0,76561198197136197
9580,Scarecrows,Miscellaneous,127.0,76561198197136197
9581,MushroomsAte,Miscellaneous,3833.0,76561198197136197
9582,TapeUsed,Miscellaneous,11221.0,76561198197136197
9583,RatGG,Miscellaneous,3.0,76561198197136197
9584,CampfiresUsed,Miscellaneous,832.0,76561198197136197
9585,BananOfferings,Miscellaneous,4.0,76561198197136197
9586,MostKills,Solo,12.0,76561198197136197
9587,Top5,Solo,27.0,76561198197136197
9588,Deaths,Solo,149.0,76561198197136197
9589,Wins,Solo,11.0,76561198197136197
9590,Kills,Solo,320.0,76561198197136197
9591,Games,Solo,160.0,76561198197136197
9592,MostKillsSquads,Squads,16.0,76561198197136197
9593,KillsSquads,Squads,8247.0,76561198197136197
9594,DeathsSquads,Squads,3582.0,76561198197136197
9595,Top2Squads,Squads,1106.0,76561198197136197
9596,WinsSquads,Squads,697.0,76561198197136197
9597,GamesSquads,Squads,4092.0,76561198197136197
9598,BananaHits,Combat,1160.0,76561199000336938
9599,DestructiblesDestroyed,Combat,432118.0,76561199000336938
9600,DamageDealt,Combat,5380467.0,76561199000336938
9601,SkunkBombDamageDealt,Combat,60709.0,76561199000336938
9602,Healing,Combat,54024.0,76561199000336938
9603,BananaHitsEnemyOnly,Combat,538.0,76561199000336938
9604,EnemyArmorBroken,Combat,48777.0,76561199000336938
9605,DeathsCustom1,Custom1,538.0,76561199000336938
9606,FlagCaps,Custom1,272.0,76561199000336938
9607,WinsCustom1,Custom1,431.0,76561199000336938
9608,MostKillsCustom1,Custom1,11.0,76561199000336938
9609,GamesCustom1,Custom1,775.0,76561199000336938
9610,KillsCustom1,Custom1,828.0,76561199000336938
9611,FlagCapsB,Custom1B,31.0,76561199000336938
9612,WinsCustom1B,Custom1B,45.0,76561199000336938
9613,DeathsCustom1B,Custom1B,362.0,76561199000336938
9614,MostKillsCustom1B,Custom1B,17.0,76561199000336938
9615,KillsCustom1B,Custom1B,418.0,76561199000336938
9616,GamesCustom1B,Custom1B,70.0,76561199000336938
9617,Top2Custom2,Custom2,58.0,76561199000336938
9618,GamesCustom2,Custom2,131.0,76561199000336938
9619,DeathsCustom2,Custom2,105.0,76561199000336938
9620,KillsCustom2,Custom2,249.0,76561199000336938
9621,MostKillsCustom2,Custom2,12.0,76561199000336938
9622,WinsCustom2,Custom2,42.0,76561199000336938
9623,WinsCustom3,Custom3,21.0,76561199000336938
9624,MostKillsCustom3Z,Custom3,5.0,76561199000336938
9625,MostKillsCustom3,Custom3,19.0,76561199000336938
9626,DeathsCustom3,Custom3,65.0,76561199000336938
9627,KillsCustom3Z,Custom3,67.0,76561199000336938
9628,GamesCustom3,Custom3,86.0,76561199000336938
9629,KillsCustom3,Custom3,379.0,76561199000336938
9630,DeathsCustom3Z,Custom3,267.0,76561199000336938
9631,MostKillsDuos,Duos,22.0,76561199000336938
9632,Top3Duos,Duos,683.0,76561199000336938
9633,GamesDuos,Duos,2471.0,76561199000336938
9634,WinsDuos,Duos,399.0,76561199000336938
9635,KillsDuos,Duos,7039.0,76561199000336938
9636,DeathsDuos,Duos,2150.0,76561199000336938
9637,CandyCorn,Event,32696.0,76561199000336938
9638,KillsHuntingRifle,Kill Statistics,231.0,76561199000336938
9639,KillsSMG,Kill Statistics,5630.0,76561199000336938
9640,EmuKills,Kill Statistics,44.0,76561199000336938
9641,KillsAK,Kill Statistics,6333.0,76561199000336938
9642,KillsThomas,Kill Statistics,1434.0,76561199000336938
9643,KillsDeagle,Kill Statistics,652.0,76561199000336938
9644,KillsSilencedPistol,Kill Statistics,392.0,76561199000336938
